Key,Id,French(fr)
"Dialogs_Story4_Sarah_SrMast_1_PlHears_2_Player",63089688591,"""On dirait que... Impossible! Est-ce qu'elle?"""
"Dialogs_Story4_Sarah_SrMast_1_PlHears_3_Player",63089688592,"La chambre de Sarah... J'ai tellement envie de voir... mais si Lucy m'attrape encore..."""
"Dialogs_Story4_Sarah_SrMast_1_PlHears_4_Player",63089688593,"""Merde... Faisons-ça vite"""
"Dialogs_Story4_Sarah_SrMast_1_1Second_0_Player",63089688594,"""Elle recommence..."""
"Dialogs_Story4_Sarah_SrMast_1_1ThirdPlus_0_Player",63089688595,"""...Encore"""
"Dialogs_Story4_Sarah_SrMast_1_2FirstTime_0_Player",63089688596,"""Impossible!"""
"Dialogs_Story4_Sarah_SrMast_1_2FirstTime_1_Player",63089688597,"""Elle le fait vraiment... avec Benjamin endormi à côté"""
"Dialogs_Story4_Sarah_SrMast_1_2FirstTime_2_Player",63089688598,"""Elle est tellement excitée.... C'est mon doigté qui lui procure ça?"""
"Dialogs_Story4_Sarah_SrMast_2_1SpdUpSecond_0_Player",63089688599,"""Elle accélére..."""
"Dialogs_Story4_Sarah_SrMast_2_2SpedUp_0_Player",63089688600,"""Elle accélére..."""
"Dialogs_Story4_Sarah_SrMast_2_2SpedUp_1_Player",63089688601,"""Elle est sûr le point de jouir?"""
"Dialogs_Story4_Sarah_SrMast_2_2SpedUp_2_Sarah",63089688602,"Muh~"
"Dialogs_Story4_Sarah_SrMast_2_2SpedUp_3_Sarah",63089688603,"@{player}~"
"Dialogs_Story4_Sarah_SrMast_2_2SpedUp_4_Player",63089688604,"""<shake>Quoi!?</shake>"""
"Dialogs_Story4_Sarah_SrMast_3_Cum_0_Sarah",63089688605,"Mhhhmmm~"
"Dialogs_Story4_Sarah_SrMast_4_LetsLeave_0_Player",63089688606,"""Il n'y a plus rien à voir... je ferais mieux de partir"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_0_Sarah",63089688607,"Bordel, c'était quoi ça, @{player}?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_1_Sarah",63089688608,"Benjamin nous a presque attrapé!"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_2_Sarah",63089688609,"<shake>Bordel, mais tu pensais à quoi!?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_3_Player",63089688610,"Je...sais pas"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_4_Player",63089688611,"Je n'ai pas pu résister... encore"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_5_Sarah",63089688612,".  .  ."
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_6_Sarah",63089688613,"Pourquoi...?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_7_Sarah",63089688614,"Pourquoi fais-tu ça?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_8_Sarah",63089688615,"Je t'ai demandé d'arrêter"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_9_Sarah",63089688616,"Je t'ai supplié.... d'oublier ce qui s'était passé l'autre nuit"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_10_Sarah",63089688617,"De laisser couler... Et de reprendre une vie normale"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_11_Sarah",63089688618,"C'était une stupide erreur que nous aurions pu.... enterrer"
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_12_Sarah",63089688619,"Mais maintenant...."
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_13_Sarah",63089688620,"J'ai trompé mon marie..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_14_Sarah",63089688621,"A nouveau"
"Dialogs_Story4_Sarah_SrRoom_Kissed_3_BadWife_0_Sarah",63089688622,"Je suis une mauvaise épouse...."
"Dialogs_Story4_Sarah_SrRoom_Kissed_3_BadWife_1_Sarah",63089688623,"Et une horrible mère"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_0_Player",63089688624,"Non, tu ne l'ai pas Sarah!"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_1_Player",63089688625,"Tu n'es pas une mauvaise personne"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_2_Player",63089688626,"Tu n'es pas une horrible épouse... et encore moins une mauvaise mère"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_3_Player",63089688627,"Tu es la personne la plus intelligente et généreuse que je connaisse"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_4_Player",63089688628,"Tu es une bonne personne..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_5_Player",63089688629,"Et une femme très attirante... je veux que tu te sentes aimée"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_6_Player",63089688630,"de la même façon que je me sens aimé quand je suis avec toi"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_7_Player",63089688631,"Et je sais très bien que tu ressens la même chose pour moi"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_8_Player",63089688632,"Cela n'a pas de sens de venir cacher ces sentiments"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_9_Player",63089688633,"J'ai essayé... et ça n'a pas marché pour moi"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_10_Sarah",63089688634,"Je... je n'aime pas ça"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_11_Sarah",63089688635,"Car au fond de moi je sais que tu as raison..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_12_Sarah",63089688636,"Mais mon cerveau ne veut pas l'admettre"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_13_Sarah",63089688637,"La vérité c'est que.... Après notre premier baiser, quelque chose a changé"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_14_Sarah",63089688638,"C'était comme si une étincelle s'était allumée en moi"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_15_Sarah",63089688639,"Cette nuit-là, je me suis senti jeune et désiré"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_16_Sarah",63089688640,"C'était mal—et je le savais. mais cette seule pensée..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_17_Sarah",63089688641,"m'a fait me sentir si..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_18_Sarah",63089688642,"....En vie"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_19_Sarah",63089688643,"c'est très addictif"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_20_Sarah",63089688644,"J'ai tenté de l'ignorer"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_0_Player",63089688645,"Je te comprend Sarah"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_1_Sarah",63089688646,"Je le sais bien, @{player}...."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_2_Sarah",63089688647,"J'ai toujours l'impression que c'est le cas...."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_3_Sarah",63089688648,"C'st tellement épuissant d'^tre tiraillé entre mon esprti et mon coeur."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_4_Sarah",63089688649,"Je suis tellement fatigué de cette lutte entre ce que je ressens et ce qui est juste."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_5_Sarah",63089688650,"Je sais que c'est pas bien... mais je me sens biens dans tes bras."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_6_Sarah",63089688651,"Bon sang... @{player}, comme tous ça à pu dégénérer à ce point?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_7_Player",63089688652,"J'en sais rien Sarah"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_8_Player",63089688653,"Mais peut-être devrait-il laisser ton coeur décider de ce qui est juste... juste pour une fois dans ta vie"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_9_Player",63089688654,"Peut-être est-il temps de faire ce que tu veux vraiment, et pas seulement ce que tu penses être 'juste'?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_10_Player",63089688655,"Le véritable amour n'est pas une question de réflexion, Sarah... c'est ce que nous ressentons au plus profond de nous-mêmes."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_11_Sarah",63089688656,".  .  ."
"Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_12_Player",63089688657,"Et si ton cœur veut que je reste près de toi... pourquoi me repousser? Surtout quand je ressens la même chose pour toi, Sarah."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_0_Sarah",63089688658,"Mais que veux-tu que je passe alors?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_1_Sarah",63089688659,"Rompre avec Benjamin?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_2_Sarah",63089688660,"Ou continuer à le tromper dans son dos?"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_3_Sarah",63089688661,"C'est une folie"""
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_4_Player",63089688662,"Non... Je veux juste que tu sois honnête avec toi-même. Écoute ce que ton cœur désire vraiment."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_5_Player",63089688663,"Tout ce que je te demande, c'est de ne pas ignorer ce que tu ressens vraiment, simplement parce que tu penses que c'est mal."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_6_Player",63089688664,"Tu mérite d'être aimé Sarah... et je..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_7_Player",63089688665,"Je t'aime"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_8_Sarah",63089688666,".  .  ."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_9_Sarah",63089688667,"Je... je...."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_10_Sarah",63089688668,"Je t'aiime aussi,@{player}"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_11_Sarah",63089688669,"J'ai besoin de temps pour réfléchir à ce que tu m'as dit"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_12_Sarah",63089688670,"et pour me ressaisir…"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_13_Player",63089688671,"Bien sûr... Prends tout le temps dont tu as besoin"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_14_Player",63089688672,"Sache simplment que je suis toujours là pour toi."
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_15_Sarah",63089688673,"Je sais... @{player}"
"Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_16_Sarah",63089688674,"Je le sais..."
"Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_0_Player",63089688675,"""Je n'arrive pas à croire que ces mots soient sortis de ta bouche, @{player}"""
"Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_1_Player",63089688676,"""Je n'aurais jamais pensé dire quelque chose comme ça."""
"Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_2_Player",63089688677,"""J'espère vraiment que ça a marché... J'ai eu l'impression que ça avait touché quelque chose au plus profond d'elle"""
"Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_3_Player",63089688678,"""Quoi qu'il en soit, elle a beaucoup à digérer en ce moment... mieux vaut ne pas prendre de risque et jouer la carte de la prudence."""
"Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_4_Player",63089688679,"""Reposons-nous quelques jours et ne la brusquons pas"""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_0_Sarah",63089688680,"Merci d'être venu @{player}"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_1_Sarah",63089688681,"Mieux vaut parler de tout ça en privé"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_2_Sarah",63089688682,"Et pas derrière Benjamin"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_3_Player",63093882880,"Tu as raison Sarah"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_4_Player",63093882881,"Excuse-moi, jje n'aurais probablement pas dû commencer à en parler dans la cuisine."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_5_Player",63093882882,"Ouais"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_6_Player",63093882883,"""Je pense que c'est le bon moment pour faire des excuses..."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_7_Player",63093882884,"""Mais ai-je vraiment envie d'arrêter ça?"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_8_Player",63093882885,"""J'ai aimé notre baiser... Et je sais que Sarah aussi"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_9_Player",63093882886,"""Je sais que c’est mal… mais il y a quelque chose de si doux là-dedans."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_10_Sarah",63093882887,"Dooonc"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_11_Sarah",63093882888,"À propos d'hier"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_12_Player",63093882889,"""C'est maintenant ou jamais..."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_Choice_0_Player",63093882890,"""Est-ce que je mets un terme à tout ça ?"""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1Sure_0_Player",63093882891,"""Suis-je sûr ?"""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1Sure_1_Player",63093882892,"""Si je n’agis pas maintenant, je n’aurai probablement jamais d’autre chance."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_0_Player",63093882893,"""Il faut arrêter ça… c'était excitant, certes, mais ce n'est pas juste."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_1_Player",63093882894,"""Ça nous déchire tous les deux… peut-être serait-il préférable de faire comme si de rien n’était."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_2_Player",63093882895,"Ouais… Je voulais juste dire que j’avais tort"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_3_Player",63093882896,"Nous n’aurions jamais dû laisser cela arriver… J’aurais dû être celui qui garde le contrôle"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_4_Player",63093882897,"J’assume l’entière responsabilité de ce qui s’est passé… et je jure que cela ne se reproduira plus."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_5_Sarah",63093882898,"Non... @{player}"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_6_Sarah",63093882899,"c'est égalment de ma faute... J'ai laissé faire ça deux fois."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_7_Sarah",63093882900,"Je suis la plus âgée."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_8_Sarah",63093882901,"Mais tu as raison."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_9_Sarah",63093882902,"Nous ne pouvons pas laisser cela se reproduire."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_10_Player",63093882903,"Ouais..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_11_Sarah",63093882904,"Alooors"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_12_Sarah",63093882905,"Je suppose que c'est tout ?"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_13_Player",63093882906,"je le pense..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_14_Sarah",63093882907,"On se voit plus tard ?"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_15_Player",63093882908,"Ouais..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_0_Player",63093882909,"""Non... Je ne peux pas !"""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_1_Player",63093882910,"""Merde... J'aime Sarah... Je sais qu'elle a adoré notre baiser..."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_2_Player",63093882911,"""Allons-y"""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_3_Player",63093882912,"Oui, Sarah."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_4_Player",63093882913,"Je ne peux pas faire comme si le baiser n’avait pas eu lieu… J’y pense depuis."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_5_Player",63093882914,"Je l'ai... vraiment aimé."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_6_Player",63093882915,"Et je sais que toi aussi"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_7_Player",63093882916,"J'ai entendu ta conversation téléphonique cette nuit."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_8_Player",63093882917,"Je sais que tu l'as fait..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_9_Sarah",63093882918,".  .  ."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_10_Sarah",63093882919,"Pourquoi?... "
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_11_Sarah",63093882920,"Pourquoi fais-tu ça?"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_12_Sarah",63093882921,"Je t'ai dit d'arrêter!"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_13_Sarah",63093882922,"Je t'ai supplié... d'oublier ce qui s'était passé cette nuit-là."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_14_Sarah",63093882923,"Allez de l'avant... et vivre une vie normale"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_15_Sarah",63093882924,"C'était une erreur stupide que nous aurions pu... enterrer"
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_16_Sarah",63093882925,"Mains maintenant..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_17_Sarah",63093882926,"Je viens de tromper mon mari..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_18_Sarah",63093882927,"Deux fois..."
"Dialogs_Story4_Sarah_SrRoom_NotKissed_5_AftrThoughts_0_Player",63093882928,"""Que puis-je dire… Je suppose que j'ai fait le bon choix – difficile, mais juste."""
"Dialogs_Story4_Sarah_SrRoom_NotKissed_5_AftrThoughts_1_Player",63093882929,"""Concentrons-nous sur les autres filles..."""
"Dialogs_Story4_Sarah_SrRoom_SHouldNotTalk_0_Player",63093882930,"""Je devrais laisser Sarah tranquille pendant quelques jours..."""
"Dialogs_Story4_Sarah_SrRoom_SHouldNotTalk_1_Player",63093882931,"""Je ne veux pas tout gâcher"""
"Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_0_Player",63093882932,"""Je me demande comment va Sarah..."""
"Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_1_Player",63093882933,"""Cela fait un moment depuis notre conversation... Et elle m'a reparlé depuis."""
"Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_2_Player",63093882934,"""Peut-être que j'ai merdé avec ce que j'ai dit… en y repensant, c'était des bodards"""
"Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_3_Player",63093882935,"""J'ai besoin de trouver le bon moment pour lui parler... mais par où commencer ?"""
"Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_4_Player",63093882936,"""Peut-être que tu devrais juste rester un peu près d'elle et attendre qu'elle entame la conversation ?"""
"Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_5_Player",63093882937,"""Commençons par faire la vaisselle..."""
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_0_Sarah",63093882938,"Hé, @{player}"
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_1_Sarah",63093882939,"Je peux te parler de quelque chose ?"
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_2_Player",63093882940,"Oh, salut Sarah."
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_3_Player",63093882941,"Bien sûr. Qu'est-ce qu'il y a ?"
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_4_Player",63093882942,"""Enfin..."""
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_5_Sarah",63093882943,"Je me demandais..."
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_6_Sarah",63093882944,"Est-ce tout va bien ?"
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_7_Sarah",63093882945,"Nous n'avons pas discuté ensemble depuis un bon moment"
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_8_Sarah",63093882946,"Et tu ne m'as plus rejoint pour notre film du soir...."
"Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_9_Player",63093882947,"Oh... Eh bien."
"Dialogs_Story4_Sarah_WaitDazs_2_1Space_0_Player",63093882948,"Je voulais te laisser un peu de temps après notre discussion"
"Dialogs_Story4_Sarah_WaitDazs_2_1Space_1_Player",63093882949,"Je pensais que tu en aurais besoin"
"Dialogs_Story4_Sarah_WaitDazs_2_1Space_2_Sarah",63093882950,"Oh, je vois."
"Dialogs_Story4_Sarah_WaitDazs_2_1Space_3_Sarah",63093882951,"Eh bien... "
"Dialogs_Story4_Sarah_WaitDazs_2_1Space_4_Sarah",63093882952,"J'ai eu assez de temps..."
"Dialogs_Story4_Sarah_WaitDazs_2_1Space_5_Sarah",63093882953,"Je t'attendrai ce soir"
"Dialogs_Story4_Sarah_WaitDazs_2_1_1IllCome_0_Player",63093882954,"Super ! Je te rejoindrai ce soir."
"Dialogs_Story4_Sarah_WaitDazs_2_1_1IllCome_1_Sarah",63093882955,"Ouais !"
"Dialogs_Story4_Sarah_WaitDazs_2_1_1IllCome_2_Sarah",63093882956,"A ce soir, alors"
"Dialogs_Story4_Sarah_WaitDazs_2_2Busy_0_Player",63093882957,"Oh non Sarah... Tout va bien."
"Dialogs_Story4_Sarah_WaitDazs_2_2Busy_1_Player",63093882958,"J'étais juste un peu occupé avec... le travail"
"Dialogs_Story4_Sarah_WaitDazs_2_2Busy_2_Sarah",63093882959,"Je vois..."
"Dialogs_Story4_Sarah_WaitDazs_2_2Busy_3_Sarah",63093882960,"Est-tu libre... ce soir ?"
"Dialogs_Story4_Sarah_WaitDazs_2_2_1Yes_0_Player",63093882961,"Oui"
"Dialogs_Story4_Sarah_WaitDazs_2_2_1Yes_1_Sarah",63093882962,"Ouais !"
"Dialogs_Story4_Sarah_WaitDazs_2_2_1Yes_2_Sarah",63093882963,"J'attendrai "
"Dialogs_Story4_Sarah_WaitDazs_2_2_2No_0_Player",63093882964,"Je... je ne pense pas avoir assez de temps aujourd'hui... Je te le ferai savoir quand je serai libre."
"Dialogs_Story4_Sarah_WaitDazs_2_2_2No_1_Sarah",63093882965,"Oh... ok"
"Dialogs_Story4_Sarah_WaitDazs_2_2_2No_2_Sarah",63093882966,"J'attendrai alors"
"Dialogs_Story4_Sarah_WaitDazs_2_2_2No_3_Player",63093882967,"""Bordel !?? Qu'est-ce qui cloche chez moi ?"""
"Dialogs_Story4_Sarah_WtchMvSecondTime_1_HeyThereUAr_0_Sarah",63093882968,"Hé, te voilà."
"Dialogs_Story4_Sarah_WtchMvSecondTime_1_HeyThereUAr_1_Sarah",63093882969,"Viens, rejoins-moi."
"Dialogs_Story4_Sarah_WtchMvSecondTime_3_SarhChoose_0_Player",63093882970,"Donc... regardons...."
"Dialogs_Story4_Sarah_WtchMvSecondTime_3_SarhChoose_1_Sarah",63093882971,"En fait..."
"Dialogs_Story4_Sarah_WtchMvSecondTime_3_SarhChoose_2_Sarah",63093882972,"Je pensais que nous regarderions un film d'horreur aujourd'hui"
"Dialogs_Story4_Sarah_WtchMvSecondTime_3_SarhChoose_3_Sarah",63093882973,"Il y en a un que je voulais regarder..."
"Dialogs_Story4_Sarah_WtchMvSecondTime_3_SarhChoose_4_Player",63093882974,"Oh... d'accord."
"Dialogs_Story4_Sarah_WtchMvSecondTime_4_Ahh_0_Sarah",63093882975,"Ahhh"
"Dialogs_Story4_Sarah_WtchMvSecondTime_4_Ahh_1_Sarah",63093882976,"Celui-ci est vraiment effrayant..."
"Dialogs_Story4_Sarah_WtchMvSecondTime_6_Hm_0_Player",63093882977,"Hum ?"
"Dialogs_Story4_Sarah_WtchMvSecondTime_7_Wha_0_Player",63093882978,"""C'es pas vrai..."""
"Dialogs_Story4_Sarah_WtchMvSecondTime_7_Wha_1_Player",63093882979,"""Est-elle ivre ?"""
