Key,Id,English(en)
"Dialogs_Story4_Lucy_PlRoom_3_PlDown_6_Lucy",63072911449,"But it made me think about everything..."
"Dialogs_Story4_Lucy_PlRoom_3_PlDown_7_Lucy",63072911450,"What if I was too harsh with him?"
"Dialogs_Story4_Lucy_PlRoom_3_PlDown_8_Lucy",63072911451,"...ended things too quickly"
"Dialogs_Story4_Lucy_PlRoom_3_PlDown_9_Lucy",63072911452,"Never gave him a second chance..."
"Dialogs_Story4_Lucy_PlRoom_3_PlDown_10_Lucy",63072911453,"Everyone deserves a second chance, right?"
"Dialogs_Story4_Lucy_PlRoom_3_1NotLikeHim_0_Player",63077105664,"Some people do… but I know guys like him. They'll do anything to make it seem like they’ve changed"
"Dialogs_Story4_Lucy_PlRoom_3_1NotLikeHim_1_Player",63077105665,"But in the end, it's just manipulation to get you back into their chains"
"Dialogs_Story4_Lucy_PlRoom_3_1NotLikeHim_2_Player",63077105666,"C’mon, Lucy... you’re older than me. Do I really have to explain it to you?"
"Dialogs_Story4_Lucy_PlRoom_3_1NotLikeHim_3_Lucy",63077105667,"No..."
"Dialogs_Story4_Lucy_PlRoom_3_1NotLikeHim_4_Lucy",63077105668,"I understand... but maybe..."
"Dialogs_Story4_Lucy_PlRoom_3_1NotLikeHim_5_Lucy",63077105669,"I don't know"
"Dialogs_Story4_Lucy_PlRoom_3_2HitYou_0_Player",63077105670,"C’mon, Lucy… he hit you"
"Dialogs_Story4_Lucy_PlRoom_3_2HitYou_1_Player",63077105671,"What else could he have done? He would’ve done even worse if you had kept dating him"
"Dialogs_Story4_Lucy_PlRoom_3_2HitYou_2_Lucy",63077105672,"I know..."
"Dialogs_Story4_Lucy_PlRoom_3_2HitYou_3_Lucy",63077105673,"But he never touched me while we were in a relationship"
"Dialogs_Story4_Lucy_PlRoom_3_2HitYou_4_Lucy",63077105674,"Maybe I hurt him so badly..."
"Dialogs_Story4_Lucy_PlRoom_4_Overrthinker_0_Player",63077105675,"I never thought you were the overthinker type"
"Dialogs_Story4_Lucy_PlRoom_4_Overrthinker_1_Lucy",63077105676,"What did you think of me, then?"
"Dialogs_Story4_Lucy_PlRoom_4_Overrthinker_2_Lucy",63077105677,"That I’m a heartless bitch..."
"Dialogs_Story4_Lucy_PlRoom_4_Overrthinker_3_Lucy",63077105678,"...who breaks heart after heart?"
"Dialogs_Story4_Lucy_PlRoom_4_1Basically_0_Player",63077105679,"Yeah... that’s pretty much what I thought"
"Dialogs_Story4_Lucy_PlRoom_4_1Basically_1_Lucy",63077105680,"Fuck you..."
"Dialogs_Story4_Lucy_PlRoom_4_1Basically_2_Lucy",63077105681,"Well... you see now that it's not true"
"Dialogs_Story4_Lucy_PlRoom_4_2No_0_Player",63077105682,"No... I just thought it wasn’t such a big deal to you"
"Dialogs_Story4_Lucy_PlRoom_4_2No_1_Lucy",63077105683,"Well... sometimes it is an issue"
"Dialogs_Story4_Lucy_PlRoom_4_2No_2_Lucy",63077105684,"especially at night when I’m alone"
"Dialogs_Story4_Lucy_PlRoom_5_DontOverthing_0_Player",63077105685,"Look.... don't overthing much"
"Dialogs_Story4_Lucy_PlRoom_5_DontOverthing_1_Player",63077105686,"You did what's right for you... and that guy..."
"Dialogs_Story4_Lucy_PlRoom_5_DontOverthing_2_Player",63077105687,"He'll be alright in a few weeks..."
"Dialogs_Story4_Lucy_PlRoom_5_DontOverthing_3_Player",63077105688,"Just block and ignore him, and you’ll see—he’s not worth your time, and definitely not worth the sleepless nights"
"Dialogs_Story4_Lucy_PlRoom_5_DontOverthing_4_Lucy",63077105689,"You're right..."
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_0_Lucy",63077105690,"I wonder how your ass still doesn’t have a girlfriend"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_1_Lucy",63077105691,"You’d actually make a decent boyfriend…"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_2_Lucy",63077105692,"if you quit being such a perv"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_3_Player",63077105693,"Again?"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_4_Lucy",63077105694,"Haha"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_5_Lucy",63077105695,"You know... I’ve been thinking..."
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_6_Lucy",63077105696,"I know I treated you badly…"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_7_Lucy",63077105697,"and I regret it"
"Dialogs_Story4_Lucy_PlRoom_6_NoGirllfriend_8_Lucy",63077105698,"I really am sorry for how I acted, @{player}"
"Dialogs_Story4_Lucy_PlRoom_7_ItsAlright_0_Player",63077105699,"It's fine, Lucy... don't worry about it"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_0_Lucy",63077105700,"No, I mean it"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_1_Lucy",63077105701,". . ."
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_2_Lucy",63077105702,"You know... it's kinda weird"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_3_Lucy",63077105703,"But I feel so good in your arms"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_4_Lucy",63077105704,"It reminds me of the party night"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_5_Lucy",63077105705,"About the kiss..."
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_6_Lucy",63077105706,"this might sound weird..."
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_7_Lucy",63077105707,"But I felt something similar…"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_8_Lucy",63077105708,"I felt something..."
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_9_Lucy",63077105709,"Shit... it really is weird"
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_10_Lucy",63077105710,"Nevermind..."
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_11_Player",63077105711,"""No way... is she saying she liked it? I can’t believe it"""
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_12_Player",63077105712,"""I can’t screw up a moment like this… should I...?"""
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_13_Player",63077105713,"""Fuck it! Let's just do it"""
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_14_Player",63077105714,"Lucy..."
"Dialogs_Story4_Lucy_PlRoom_8_IMeanIt_14_Lucy",63077105715,"Hm?"
"Dialogs_Story4_Lucy_PlRoom_Kissing_1_WhatAreYou_0_Lucy",63077105716,"What are you...?"
"Dialogs_Story4_Lucy_PlRoom_Kissing_2_SensitiveSpot_0_Lucy",63077105717,"Wait..."
"Dialogs_Story4_Lucy_PlRoom_Kissing_2_SensitiveSpot_1_Lucy",63077105718,"n-not the neck…"
"Dialogs_Story4_Lucy_PlRoom_Kissing_2_SensitiveSpot_2_Lucy",63077105719,"that’s my weak spot..."
"Dialogs_Story4_Lucy_PlRoom_Kissing_2_SensitiveSpot_3_Lucy",63077105720,"We shouldn't be doing this"
"Dialogs_Story4_Lucy_PlRoom_Kissing_3_Wait_0_Lucy",63077105721,"Wait, @{player}"
"Dialogs_Story4_Lucy_PlRoom_Kissing_3_Wait_1_Lucy",63077105722,"Stop..."
"Dialogs_Story4_Lucy_PlRoom_Kissing_4_INeedToGo_0_Player",63077105723,"""Damn... did I go too far? I really hope I didn’t mess things up"""
"Dialogs_Story4_Lucy_PlRoom_Kissing_4_INeedToGo_1_Lucy",63077105724,"I... "
"Dialogs_Story4_Lucy_PlRoom_Kissing_4_INeedToGo_2_Lucy",63077105725,"I shouldn't..."
"Dialogs_Story4_Lucy_PlRoom_Kissing_4_INeedToGo_3_Lucy",63077105726,"I better go"
"Dialogs_Story4_Lucy_PlRoom_Kissing_4_INeedToGo_4_Lucy",63077105727,"Goodnight"
"Dialogs_Story4_Sarah_1_BackInRoom_0_Player",63077105728,"""FUCK!"""
"Dialogs_Story4_Sarah_1_BackInRoom_1_Player",63077105729,"""This isn’t how things were supposed to go..."""
"Dialogs_Story4_Sarah_1_BackInRoom_2_Player",63077105730,"""She’s right... This shouldn’t have happened"""
"Dialogs_Story4_Sarah_1_BackInRoom_3_Player",63077105731,"""I didn’t want it to be weird between us, but I guess now it is..."""
"Dialogs_Story4_Sarah_1_BackInRoom_4_Player",63077105732,"""Let’s just wait for now and try not to make things even more awkward"""
"Dialogs_Story4_Sarah_AfterSofaKiss_1_AfterKissing_0_Sarah",63077105733,"Ok, @{player}"
"Dialogs_Story4_Sarah_AfterSofaKiss_1_AfterKissing_1_Sarah",63077105734,"We better stop..."
"Dialogs_Story4_Sarah_AfterSofaKiss_1_AfterKissing_2_Sarah",63077105735,"Before anyone catches us"
"Dialogs_Story4_Sarah_AfterSofaKiss_1_AfterKissing_3_Sarah",63077105736,"Goodnight"
"Dialogs_Story4_Sarah_AfterSofaKiss_2_PlSleep_0_Player",63077105737,"""...I should be asleep by now"""
"Dialogs_Story4_Sarah_AfterSofaKiss_2_PlSleep_1_Player",63077105738,"""What the hell was that? Why did I let it happen again?"""
"Dialogs_Story4_Sarah_AfterSofaKiss_2_PlSleep_2_Player",63077105739,"""She said we shouldn’t do it anymore… Did I mess up again?"""
"Dialogs_Story4_Sarah_AfterSofaKiss_2_PlSleep_3_Player",63077105740,"""It seemed like she invited me to do this... but did she really?"""
"Dialogs_Story4_Sarah_AfterSofaKiss_2_PlSleep_4_Player",63077105741,"""Fuck! It's all messed up"""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_0_Player",63077105742,"""I don’t want to lose her trust just because I was thinking with my  dick... again"""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_1_Player",63077105743,"""But she liked it, right?"""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_2_Player",63077105744,"""I mean… she didn’t push me away"""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_3_Player",63077105745,"""And she said it herself on the phone..."""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_4_Player",63077105746,"""But it’s still so fucking wrong... I'm such an idiot"""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_5_Player",63077105747,"""I wonder… is there still a way back? Should I keep going..."""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_6_Player",63077105748,"""...or stop now—before it’s too late?"""
"Dialogs_Story4_Sarah_AfterSofaKiss_3_PlSide_7_Player",63077105749,"""Fuck it... let's try to sleep now"""
"Dialogs_Story4_Sarah_AfterSofaKiss_4_AfterSlp_0_Player",63077105750,"""What a fucking night..."""
"Dialogs_Story4_Sarah_AfterSofaKiss_4_AfterSlp_1_Player",63077105751,"""I can’t stand these thoughts anymore… I should go and talk to Sarah as soon as possible"""
"Dialogs_Story4_Sarah_AfterSofaKiss_5_SarahKtch_0_Player",63077105752,"Hey, Sarah..."
"Dialogs_Story4_Sarah_AfterSofaKiss_5_SarahKtch_1_Player",63077105753,"""Shit... she looks so... tired..."""
"Dialogs_Story4_Sarah_AfterThought_1_AfterKissBase_0_Sarah",63077105754,"Hello"
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_0_Player",63077105755,"Hey, Sarah"
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_1_Player",63077105756,"I wanted to talk about what happened yesterday"
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_2_Sarah",63077105757,"Yeah... me too"
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_3_Sarah",63077105758,"I had second thoughts this morning"
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_4_Sarah",63077105759,"..and wanted to apologize..."
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_5_Sarah",63077105760,"I should have controlled myself better..."
"Dialogs_Story4_Sarah_AfterThought_2_AboutLastNight_6_Sarah",63077105761,"Gosh... this is so awkward"
"Dialogs_Story4_Sarah_AfterThought_2_1DontApologize_0_Player",63077105762,"No need to apologize, Sarah"
"Dialogs_Story4_Sarah_AfterThought_2_1DontApologize_1_Player",63077105763,"It was my fault too. I mean... I didn’t stop you either"
"Dialogs_Story4_Sarah_AfterThought_2_1DontApologize_2_Sarah",63077105764,"Yes... but it doesn't make it right"
"Dialogs_Story4_Sarah_AfterThought_2_1DontApologize_3_Sarah",63077105765,"We were both drunk... so..."
"Dialogs_Story4_Sarah_AfterThought_2_2ItWasAlcohol_0_Player",63077105766,"It was not your fault, Sarah"
"Dialogs_Story4_Sarah_AfterThought_2_2ItWasAlcohol_1_Player",63081299968,"We both drank so much... don’t blame yourself"
"Dialogs_Story4_Sarah_AfterThought_2_2ItWasAlcohol_2_Sarah",63081299969,"Yes, but it's still wrong"
"Dialogs_Story4_Sarah_AfterThought_2_2ItWasAlcohol_3_Sarah",63081299970,"That’s no excuse, but…"
"Dialogs_Story4_Sarah_AfterThought_3_TooMuchToDrink_0_Sarah",63081299971,"I want you to know, that it meant nothing"
"Dialogs_Story4_Sarah_AfterThought_4_DidntFeelLikeNothing_0_Player",63081299972,"It surely didn’t feel like nothing, Sarah"
"Dialogs_Story4_Sarah_AfterThought_4_DidntFeelLikeNothing_1_Sarah",63081299973,"Please don't say it..."
"Dialogs_Story4_Sarah_AfterThought_4_DidntFeelLikeNothing_2_Sarah",63081299974,"It's wrong"
"Dialogs_Story4_Sarah_AfterThought_4_DidntFeelLikeNothing_3_Sarah",63081299975,"And I was the one who was supposed to make sure this never happened"
"Dialogs_Story4_Sarah_AfterThought_4_DidntFeelLikeNothing_4_Sarah",63081299976,".  .  ."
"Dialogs_Story4_Sarah_AfterThought_4_DidntFeelLikeNothing_5_Player",63081299977,".  .  ."
"Dialogs_Story4_Sarah_AfterThought_5_WhatNow_0_Player",63081299978,"So what now? We just pretend this never happened… and make everything awkward between us?"
"Dialogs_Story4_Sarah_AfterThought_5_WhatNow_1_Sarah",63081299979,"That's exactly what we'll do"
"Dialogs_Story4_Sarah_AfterThought_5_WhatNow_2_Sarah",63081299980,"This can’t—and won’t..."
"Dialogs_Story4_Sarah_AfterThought_5_WhatNow_3_Sarah",63081299981,"...happen again"
"Dialogs_Story4_Sarah_AfterThought_5_2WhatIfICant_0_Player",63081299982,"What if I can't?"
"Dialogs_Story4_Sarah_AfterThought_5_2WhatIfICant_1_Player",63081299983,"What if I can't pretend like it never hapened?"
"Dialogs_Story4_Sarah_AfterThought_5_2WhatIfICant_2_Sarah",63081299984,"You'll have to"
"Dialogs_Story4_Sarah_AfterThought_5_3DidYouLikeIt_0_Player",63081299985,"Did you like it?"
"Dialogs_Story4_Sarah_AfterThought_5_3DidYouLikeIt_1_Sarah",63081299986,"Ehhh?"
"Dialogs_Story4_Sarah_AfterThought_5_3DidYouLikeIt_2_Sarah",63081299987,".  .  ."
"Dialogs_Story4_Sarah_AfterThought_6_NowLeave_0_Player",63081299988,"I see... if that's what you want, Sarah"
"Dialogs_Story4_Sarah_AfterThought_6_NowLeave_1_Sarah",63081299989,"It's what needs to be done"
"Dialogs_Story4_Sarah_AfterThought_6_NowLeave_2_Sarah",63081299990,"Now please excuse me..."
"Dialogs_Story4_Sarah_AfterThought_6_NowLeave_3_Sarah",63081299991,"I need to be alone..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_0_Sarah",63081299992,"Hi, @{player}"
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_1_Player",63081299993,"Hi... I wanted to talk about yesterday"
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_2_Sarah",63081299994,"Let's... not"
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_3_Sarah",63081299995,"At least not here... with Benjamin around"
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_4_Player",63081299996,"""She didn’t get much sleep… it seems"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_5_Player",63081299997,"""It’s because of our kiss, right? She lay awake that night too"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_6_Player",63081299998,"""It’s hurting her… all these things that have happened"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_7_Player",63081299999,"""Maybe I should stop at this point?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_8_Player",63081300000,"""Stop hurting her… and try to bejust normal?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_9_Player",63081300001,"""Or has it already gone too far?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_10_Player",63081300002,"""What is it that I truly want?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_11_Sarah",63081300003,"@{player}?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_12_Player",63081300004,"""I need to make a choice now..."""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_FrstKtch_13_Player",63081300005,"""Should I stop now… or keep going and risk everything?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_1Continue_0_Player",63081300006,"""But I just can't see her like this..."""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_1Continue_1_Player",63081300007,"""Living her life locked up in a cage with a husband who doesn’t love her"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_1Continue_2_Player",63081300008,"""Is it selfish? Yes!"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_1Continue_3_Player",63081300009,"""But she deserves better… and I think… I think I love her"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_1Continue_4_Player",63081300010,"""I can’t let that old sack have her"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_2Stop_0_Player",63081300011,"""If I choose this option... I will not be able to date Sarah anymore"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_2Stop_1_Player",63081300012,"""I will stop kissing her... and having any other sexual relationship..."""
"Dialogs_Story4_Sarah_KitchenAftrKiss_1_2Stop_2_Player",63081300013,"""Do I really want this?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_2_Stop_0_Player",63081300014,"""I think... I think the best decision would be to stop"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_2_Stop_1_Player",63081300015,"""I can’t see Sarah like this… it’s all my fault"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_2_Stop_2_Sarah",63081300016,"@{player}, are you alright?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_0_Player",63081300017,"Yes, Sarah... I'm alright"
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_1_Player",63081300018,"And I'm sorry..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_2_Player",63081300019,"I'm sorry for what I did"
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_3_Player",63081300020,"It won't happen again"
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_4_Sarah",63081300021,"@{player}..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_5_Player",63081300022,"Sorry..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_6_Sarah",63081300023,"Wait..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_7_Sarah",63081300024,"Come see me in my room at noon"
"Dialogs_Story4_Sarah_KitchenAftrKiss_3_Sorry_8_Player",63081300025,"Ok..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_OnHug_0_Sarah",63081300026,"@{player}..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_OnHug_1_Sarah",63081300027,"What are you doing?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_OnHug_2_Sarah",63081300028,"Benjamin is right here..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_0_Player",63081300029,"I don't care, Sarah"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_1_Player",63081300030,"I don't care if he sees or not..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_2_Player",63081300031,"What happened yesterday… it wasn’t just a drunken mistake"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_2_Sarah",63081300032,"@{player}..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_3_Player",63081300033,"And I... I like it, Sarah"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_3_Sarah",63081300034,".  .  ."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_4_Player",63081300035,"And I know you liked it too..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_5_Sarah",63081300036,"@{player}... please"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_6_Sarah",63081300037,"Not now..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_7_Player",63081300038,"I heard your phone call with your friend"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_8_Sarah",63081300039,".  .  ."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_9_Sarah",63081300040,"You... what?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_10_Player",63081300041,"I heard that you liked our kiss..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_11_Player",63081300042,"I liked it too, Sarah"
"Dialogs_Story4_Sarah_KitchenAftrKiss_4_1IDontCare_12_Sarah",63081300043,"I see..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_5_KissEnd_0_Sarah",63081300044,"How did it come to this?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_6_BenjInterupts_0_Benjamin",63081300045,"Sarah?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_0_Sarah",63081300046,"What's wrong, darling?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_1_Benjamin",63081300047,"What were those noises? "
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_2_Benjamin",63081300048,"What were you doing?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_3_Sarah",63081300049,"I... I'm..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_4_Sarah",63081300050,"I was moving some objects around..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_5_Sarah",63081300051,"What are you doing, darling?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_5_Player",63081300052,"""What the hell... she just pushed me down?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_6_Benjamin",63081300053,"What do you mean?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_6_Player",63081300054,"""No way she just pushed me..."""
"Dialogs_Story4_Sarah_KitchenAftrKiss_7_SarahResponds_7_Benjamin",63081300055,"I'm watching the news as always"
"Dialogs_Story4_Sarah_KitchenAftrKiss_8_WhatThe_0_Player",63081300056,"""What the....?"""
"Dialogs_Story4_Sarah_KitchenAftrKiss_9_AreUSureFine_0_Benjamin",63081300057,"Are you sure you don't need help?"
"Dialogs_Story4_Sarah_KitchenAftrKiss_9_AreUSureFine_1_Sarah",63081300058,"<shake>NO!!!"
"Dialogs_Story4_Sarah_KitchenAftrKiss_9_AreUSureFine_2_Sarah",63081300059,"<shake>STAY WHERE YOU ARE!"
"Dialogs_Story4_Sarah_KitchenAftrKiss_9_AreUSureFine_3_Sarah",63085494272,"I... I mean, I can do it on my own"
"Dialogs_Story4_Sarah_KitchenAftrKiss_9_AreUSureFine_4_Sarah",63085494273,"Thanks hehe"
"Dialogs_Story4_Sarah_KitchenAftrKiss_10_GetOut_0_Player",63085494274,"Sarah, what was..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_10_GetOut_1_Sarah",63085494275,"Tss"
"Dialogs_Story4_Sarah_KitchenAftrKiss_10_GetOut_2_Sarah",63085494276,"Out!"
"Dialogs_Story4_Sarah_KitchenAftrKiss_10_GetOut_3_Player",63085494277,"But..."
"Dialogs_Story4_Sarah_KitchenAftrKiss_10_GetOut_4_Sarah",63085494278,"Now!"
"Dialogs_Story4_Sarah_KitchenAftrKiss_12_ok_0_Player",63085494279,"""She's probably very mad..."""
"Dialogs_Story4_Sarah_KitchenAftrKiss_12_ok_1_Player",63085494280,"""Let's hope for the best"""
