Key,Id,Português Brasileiro(pt-br)
Dialogs_Story4_Sarah_SofaFirst_4_Hm_2_Player,63085494354,"""Seriously? Is she trying to wake the whole house?"""
Dialogs_Story4_Sarah_SofaFirst_4_Hm_3_Player,63085494355,"""I need to come up with something fast..."""
Dialogs_Story4_Sarah_SofaFirst_4_1Wind_0_Player,63085494356,"Oh, don’t worry… I left the window open. It’s probably just the wind"
Dialogs_Story4_Sarah_SofaFirst_4_1Wind_1_Sarah,63085494357,Good one
Dialogs_Story4_Sarah_SofaFirst_4_1Wind_2_Sarah,63085494358,Did Lucy send you?
Dialogs_Story4_Sarah_SofaFirst_4_2ItWasMe_0_Player,63085494359,Don't worry... it was me
Dialogs_Story4_Sarah_SofaFirst_4_2ItWasMe_1_Player,63085494360,... somehow
Dialogs_Story4_Sarah_SofaFirst_4_2ItWasMe_2_Sarah,63085494361,.  .  .
Dialogs_Story4_Sarah_SofaFirst_4_2ItWasMe_3_Sarah,63085494362,"It was Lucy, wasn’t it?"
Dialogs_Story4_Sarah_SofaFirst_4_2Laundry_0_Player,63085494363,I think it was just the washing machine… don’t worry
Dialogs_Story4_Sarah_SofaFirst_4_2Laundry_1_Sarah,63085494364,Haha
Dialogs_Story4_Sarah_SofaFirst_4_2Laundry_2_Sarah,63085494365,I’m the one doing the laundry… it’s definitely not it
Dialogs_Story4_Sarah_SofaFirst_4_2Laundry_3_Sarah,63085494366,"It's Lucy, right?"
Dialogs_Story4_Sarah_SofaFirst_5_Wym_0_Player,63085494367,No... What do you mean?
Dialogs_Story4_Sarah_SofaFirst_5_Wym_1_Sarah,63085494368,You don’t have to cover for her
Dialogs_Story4_Sarah_SofaFirst_5_Wym_2_Sarah,63085494369,I already know she goes out at night
Dialogs_Story4_Sarah_SofaFirst_5_Wym_3_Player,63085494370,Wait… so you knew all along? And you’re okay with it?
Dialogs_Story4_Sarah_SofaFirst_5_Wym_4_Sarah,63085494371,Of course… why wouldn’t I?
Dialogs_Story4_Sarah_SofaFirst_5_Wym_5_Player,63085494372,Benjamin doesn’t let her go to parties
Dialogs_Story4_Sarah_SofaFirst_5_Wym_6_Player,63085494373,I figured you’d be the same
Dialogs_Story4_Sarah_SofaFirst_5_Wym_7_Sarah,63085494374,"Of course not... "
Dialogs_Story4_Sarah_SofaFirst_5_Wym_8_Sarah,63085494375,She's a grown girl now...
Dialogs_Story4_Sarah_SofaFirst_5_Wym_9_Sarah,63085494376,she can decide for herself when to party
Dialogs_Story4_Sarah_SofaFirst_5_Wym_10_Sarah,63085494377,Just make sure Benjamin doesn’t find out
Dialogs_Story4_Sarah_SofaFirst_5_Wym_11_Player,63085494378,I guess that makes things easier for her
Dialogs_Story4_Sarah_SofaFirst_5_Wym_12_Sarah,63089688576,"Just tell her to be careful, though"
Dialogs_Story4_Sarah_SofaFirst_5_Wym_13_Sarah,63089688577,The fact that I let her have some fun...
Dialogs_Story4_Sarah_SofaFirst_5_Wym_14_Sarah,63089688578,...doesn’t mean her father will
Dialogs_Story4_Sarah_SofaFirst_5_Wym_15_Player,63089688579,I'll tell her that... I guess
Dialogs_Story4_Sarah_SofaFirst_5_Wym_16_Sarah,63089688580,Obrigado
Dialogs_Story4_Sarah_SofaFirst_5_Wym_17_Sarah,63089688581,Now let's keep watching
Dialogs_Story4_Sarah_SofaFirst_6_SarahIsDistant_0_Sarah,63089688582,Thank you for spending time with me...
Dialogs_Story4_Sarah_SofaFirst_6_SarahIsDistant_1_Sarah,63089688583,I’mma go to sleep now
Dialogs_Story4_Sarah_SofaFirst_6_SarahIsDistant_2_Sarah,63089688584,Boa noite
Dialogs_Story4_Sarah_SofaFirst_7_Afterthough_0_Player,63089688585,"""Vamos trocar uma ideia com a Lucy amanhã sobre a conversa com a Sarah… e sobre a ‘recompensa’."""
Dialogs_Story4_Sarah_SofaFirst_7_Afterthough_1_Player,63089688586,"“Em relação à Sarah... tudo parece estar bem, mas ela está definitivamente mais distante do que costumava ser.”"
Dialogs_Story4_Sarah_SofaFirst_7_Afterthough_2_Player,63089688587,"""I’m sure if I give her a bit of space and help out more, things will get better."""
Dialogs_Story4_Sarah_SofaFirst_7_Afterthough_3_Player,63089688588,"""Let's go to sleep now"""
Dialogs_Story4_Sarah_SrMast_1_PlHears_0_Sarah,63089688589,Mhmm~
Dialogs_Story4_Sarah_SrMast_1_PlHears_1_Player,63089688590,"""What was that?"""
Dialogs_Story4_Sarah_SrMast_1_PlHears_2_Player,63089688591,"""It sounded like... no way! Is she?"""
Dialogs_Story4_Sarah_SrMast_1_PlHears_3_Player,63089688592,"""Sarah's room... I want to see it so badly... but if Lucy catches me again..."""
Dialogs_Story4_Sarah_SrMast_1_PlHears_4_Player,63089688593,"""Fuck... let's make it quick"""
Dialogs_Story4_Sarah_SrMast_1_1Second_0_Player,63089688594,"""She's at it again..."""
Dialogs_Story4_Sarah_SrMast_1_1ThirdPlus_0_Player,63089688595,"""... again"""
Dialogs_Story4_Sarah_SrMast_1_2FirstTime_0_Player,63089688596,"""Nooo way"""
Dialogs_Story4_Sarah_SrMast_1_2FirstTime_1_Player,63089688597,"""She's really doing it...while Benjamin is asleep"""
Dialogs_Story4_Sarah_SrMast_1_2FirstTime_2_Player,63089688598,"""She's soo wet... did my touch did this to her?"""
Dialogs_Story4_Sarah_SrMast_2_1SpdUpSecond_0_Player,63089688599,"""She's speeding up..."""
Dialogs_Story4_Sarah_SrMast_2_2SpedUp_0_Player,63089688600,"""She is speeding up..."""
Dialogs_Story4_Sarah_SrMast_2_2SpedUp_1_Player,63089688601,"""Is she about to cum?"""
Dialogs_Story4_Sarah_SrMast_2_2SpedUp_2_Sarah,63089688602,Hum...
Dialogs_Story4_Sarah_SrMast_2_2SpedUp_3_Sarah,63089688603,@{player}~
Dialogs_Story4_Sarah_SrMast_2_2SpedUp_4_Player,63089688604,"""<shake>What!?</shake>"""
Dialogs_Story4_Sarah_SrMast_3_Cum_0_Sarah,63089688605,Mhhhmmm~
Dialogs_Story4_Sarah_SrMast_4_LetsLeave_0_Player,63089688606,"""There's nothing to see anymore... I better leave now"""
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_0_Sarah,63089688607,"What the hell was that, @{player}?"
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_1_Sarah,63089688608,Benjamin almost caught us!
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_2_Sarah,63089688609,<shake>What the hell were you thinking!?
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_3_Player,63089688610,I... don't know
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_4_Player,63089688611,I just couldn't resist... again
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_5_Sarah,63089688612,.  .  .
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_6_Sarah,63089688613,Why...?
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_7_Sarah,63089688614,Por que você está fazendo isso?
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_8_Sarah,63089688615,Eu disse para você parar!
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_9_Sarah,63089688616,Eu disse para você esquecer o que aconteceu naquela noite.
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_10_Sarah,63089688617,Simplesmente seguir em frente... e viver uma vida normal.
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_11_Sarah,63089688618,Foi um erro estúpido que poderíamos ter... enterrado.
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_12_Sarah,63089688619,Mas agora...
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_13_Sarah,63089688620,Acabei de trair meu marido...
Dialogs_Story4_Sarah_SrRoom_Kissed_2_DidKiss_14_Sarah,63089688621,again
Dialogs_Story4_Sarah_SrRoom_Kissed_3_BadWife_0_Sarah,63089688622,I'm such a bad wife...
Dialogs_Story4_Sarah_SrRoom_Kissed_3_BadWife_1_Sarah,63089688623,And a terrible mom...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_0_Player,63089688624,"No, you're not, Sarah!"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_1_Player,63089688625,"You're not a bad person... "
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_2_Player,63089688626,Not a bad wife... and definitely not a bad mom
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_3_Player,63089688627,"You're one of the most genuine, warm-hearted people I've ever known"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_4_Player,63089688628,You’re kind…
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_5_Player,63089688629,And a very attractive woman... I want you to feel loved
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_6_Player,63089688630,The same way I feel loved whenever I’m around you
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_7_Player,63089688631,And I know you feel the same way about me
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_8_Player,63089688632,There’s no sense in trying to bury these feelings
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_9_Player,63089688633,I tried... and it didn't work for me
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_10_Sarah,63089688634,I... I hate this
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_11_Sarah,63089688635,Because deep down I know you're right...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_12_Sarah,63089688636,But my brain just doesn't want to admit it
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_13_Sarah,63089688637,"But the truth is… after our first kiss, something changed"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_14_Sarah,63089688638,It felt like a spark lit something inside me
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_15_Sarah,63089688639,"That night, I felt so young and desired..."
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_16_Sarah,63089688640,It was wrong—I knew that. But the thought alone...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_17_Sarah,63089688641,made me feel so...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_18_Sarah,63089688642,...alive
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_19_Sarah,63089688643,It's very addictive...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_YourNot_20_Sarah,63089688644,I tried to ignore it...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_0_Player,63089688645,"I understand you, Sarah..."
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_1_Sarah,63089688646,"I know you do, @{player}..."
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_2_Sarah,63089688647,It feels like you always do...
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_3_Sarah,63089688648,"It’s just so tiring, being torn between my brain and my heart"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_4_Sarah,63089688649,I’m so tired of this battle between what I feel and what is right
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_5_Sarah,63089688650,I know it’s wrong… but it feels so right in your arms
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_6_Sarah,63089688651,"Geez... @{player}, how did things get so messed up?"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_7_Player,63089688652,"Eu não sei, Sarah."
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_8_Player,63089688653,But maybe let your heart decide what’s right—just once in your life?
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_9_Player,63089688654,"Maybe it’s time to do what you really want, not just what you think is ‘right’?"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_10_Player,63089688655,"True love isn't about thinking, Sarah... it's about what we feel deep inside"
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_11_Sarah,63089688656,.  .  .
Dialogs_Story4_Sarah_SrRoom_Kissed_5_1IUnderstand_12_Player,63089688657,"E se o seu coração me quer por perto... por que me afasta? Especialmente quando sinto o mesmo por você, Sarah."
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_0_Sarah,63089688658,But what do you want me to do then?
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_1_Sarah,63089688659,Break up with Benjamin?
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_2_Sarah,63089688660,"Or keep cheating behind his back
?"
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_3_Sarah,63089688661,That's insane
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_4_Player,63089688662,Não... Só quero que seja honesto consigo mesmo. Ouça o que o seu coração realmente deseja.
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_5_Player,63089688663,"Tudo o que peço é que você não ignore o que realmente sente, só porque acha que isso é errado."
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_6_Player,63089688664,"You deserve to be loved Sarah... and I...
"
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_7_Player,63089688665,I love you
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_8_Sarah,63089688666,.  .  .
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_9_Sarah,63089688667,"I... I...
"
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_10_Sarah,63089688668,"I love you too, @{player}"
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_11_Sarah,63089688669,I need some time to think about what you said
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_12_Sarah,63089688670,and to gather myself…
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_13_Player,63089688671,Of course... Take all the time you need
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_14_Player,63089688672,Just know that I'm always here for you
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_15_Sarah,63089688673,I know... @{player}
Dialogs_Story4_Sarah_SrRoom_Kissed_6_WhhatToDo_16_Sarah,63089688674,Eu sei...
Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_0_Player,63089688675,"""I can’t believe those words actually came out of your mouth, @{player}"""
Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_1_Player,63089688676,"""I never thought I’d say something like that"""
Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_2_Player,63089688677,"""I really hope it worked… it felt like it touched something deep inside her"""
Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_3_Player,63089688678,"""De qualquer forma, ela tem muito o que processar agora... melhor não arriscar e jogar pelo seguro."""
Dialogs_Story4_Sarah_SrRoom_Kissed_7_ThoughtsAfterKs_4_Player,63089688679,"""Chill for a few days and don’t push her"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_0_Sarah,63089688680,"Thank you for coming, @{player}"
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_1_Sarah,63089688681,Best to talk about all this in private...
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_2_Sarah,63089688682,Not behind Benjamins back...
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_3_Player,63093882880,"You're right, Sarah"
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_4_Player,63093882881,"Sorry, I probably shouldn’t have started talking about it back in the kitchen"
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_5_Player,63093882882,Sim
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_6_Player,63093882883,"""I think now’s the best moment for me to apologize…"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_7_Player,63093882884,"""But do I really want to stop all this?"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_8_Player,63093882885,"""I liked our kiss... and I know that Sarah did too..."""
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_9_Player,63093882886,"""I know it’s wrong… but there’s something so sweet about it"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_10_Sarah,63093882887,Soooo
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_11_Sarah,63093882888,About yesterday
Dialogs_Story4_Sarah_SrRoom_NotKissed_3_NoKiss_12_Player,63093882889,"""It's now or never..."""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_Choice_0_Player,63093882890,"""Do I put an end to this?"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1Sure_0_Player,63093882891,"""Am I sure?"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1Sure_1_Player,63093882892,"""If I don’t make a move now, I’ll probably never get another chance"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_0_Player,63093882893,"""We need to stop this… it was exciting, sure—but it’s not right"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_1_Player,63093882894,"""It’s tearing both of us apart… maybe it’s better if we act like it never happened"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_2_Player,63093882895,Yeah… I just wanted to say I was wrong
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_3_Player,63093882896,We never should’ve let it happen… I should’ve been the one to stay in control
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_4_Player,63093882897,I take full responsibility for what happened… and I swear it won’t happen again
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_5_Sarah,63093882898,No... @{player}
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_6_Sarah,63093882899,It's my fault too... I let it happen twice
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_7_Sarah,63093882900,And I'm the older one
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_8_Sarah,63093882901,But you’re right
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_9_Sarah,63093882902,We can’t let this happen again
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_10_Player,63093882903,Sim...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_11_Sarah,63093882904,Então...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_12_Sarah,63093882905,I guess it's all?
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_13_Player,63093882906,I think so...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_14_Sarah,63093882907,See you then?
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_1_1Yes_15_Player,63093882908,Sim...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_0_Player,63093882909,"""No... I can't!"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_1_Player,63093882910,"""Fuck this... I love Sarah... I know she loved our kiss..."""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_2_Player,63093882911,"""Let's just go for it"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_3_Player,63093882912,"Sim, Sarah."
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_4_Player,63093882913,I can’t pretend the kiss didn’t happen… I’ve been thinking about it ever since
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_5_Player,63093882914,I liked it... very much
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_6_Player,63093882915,And I know you did too
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_7_Player,63093882916,I heard your conversation on the phone that night
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_8_Player,63093882917,I know you did...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_9_Sarah,63093882918,.  .  .
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_10_Sarah,63093882919,Why?...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_11_Sarah,63093882920,Por que você está fazendo isso?
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_12_Sarah,63093882921,Eu disse para você parar!
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_13_Sarah,63093882922,Eu disse para você esquecer o que aconteceu naquela noite.
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_14_Sarah,63093882923,Simplesmente seguir em frente... e viver uma vida normal.
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_15_Sarah,63093882924,Foi um erro estúpido que poderíamos ter... enterrado.
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_16_Sarah,63093882925,Mas agora...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_17_Sarah,63093882926,Acabei de trair meu marido...
Dialogs_Story4_Sarah_SrRoom_NotKissed_4_2No_18_Sarah,63093882927,twice...
Dialogs_Story4_Sarah_SrRoom_NotKissed_5_AftrThoughts_0_Player,63093882928,"""What can I say… I guess I made the right choice—difficult, but right"""
Dialogs_Story4_Sarah_SrRoom_NotKissed_5_AftrThoughts_1_Player,63093882929,"""Let's focus on the other girls then..."""
Dialogs_Story4_Sarah_SrRoom_SHouldNotTalk_0_Player,63093882930,"""I should leave Sarah alone for a few days..."""
Dialogs_Story4_Sarah_SrRoom_SHouldNotTalk_1_Player,63093882931,"""Don't want to mess things up"""
Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_0_Player,63093882932,"""I wonder how Sarah's doing..."""
Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_1_Player,63093882933,"""It’s been a few days since our talk… and she hasn’t spoken to me since"""
Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_2_Player,63093882934,"""Maybe I did fuck up with what I said… thinking back on it, it was complete bullshit"""
Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_3_Player,63093882935,"""I need to find the right moment to talk to her… but how do I even begin?"""
Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_4_Player,63093882936,"""Maybe just hang around her a bit and wait for her to start the conversation?"""
Dialogs_Story4_Sarah_WaitDazs_1_WaitedDays_5_Player,63093882937,"""Let's start with washing the dishes..."""
Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_0_Sarah,63093882938,"Olá, @{player}"
Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_1_Sarah,63093882939,May I have a word with you?
Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_2_Player,63093882940,"Oh, hey Sarah"
Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_3_Player,63093882941,"Sure, what's wrong?"
Dialogs_Story4_Sarah_WaitDazs_2_AftrDish_4_Player,63093882942,"""Finally... """
